iteration,search_time,precision,recall,f1_score
91,0.00838610999926459,0.42857142857142855,1.0,0.6
92,0.008517949001543457,0.42857142857142855,1.0,0.6
93,0.012746039999910863,0.42857142857142855,1.0,0.6
94,0.011961146003159229,0.42857142857142855,1.0,0.6
95,0.008154513001500163,0.42857142857142855,1.0,0.6
96,0.03573993199825054,0.42857142857142855,1.0,0.6
97,0.007750029002636438,0.42857142857142855,1.0,0.6
98,0.007741158999124309,0.42857142857142855,1.0,0.6
99,0.01139734599928488,0.42857142857142855,1.0,0.6
100,0.01010882400078117,0.42857142857142855,1.0,0.6
search_time_mean,0.15569008572012535
search_time_std,0.1472683998321787
search_time_p90,0.34069255679823984
search_time_p95,0.34676192215138146
search_time_p99,0.3526873340731982
rps,57.41039624894219
total_time,1.7418447970012494
successful_requests,100.0
